seed,ifile_name,ifile_number,tpsExtermination,radiusInfestMax,SdM,SdC,SaM,SaC,deltaSa,deltaSd,actionManager,actionController,diffRisqueGlobal,infecteTotal,infecteVariete1,infecteVariete2
-440020224,polygon_gem10_rep,4.0,180.0,8.0,0.4,0.0,0.5,0.0,0.1,0.1,true,false,0.5,9.0E-4,0.8888888888888888,0.1111111111111111
490780225,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.1,0.0,0.0,0.05,true,false,0.5,0.0,0.0,0.0
-1650920434,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.1,0.0,0.05,0.05,true,false,0.5,0.0,0.0,0.0
-641780775,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.1,0.0,0.1,0.0,true,false,0.5,0.0,0.0,0.0
1496646456,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.1,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
-1788952213,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.2,0.0,0.0,0.1,true,false,0.5,0.0928,0.3415948275862069,0.23168103448275862
-74015808,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.2,0.0,0.05,0.05,true,false,0.5,0.0,0.0,0.0
1253884429,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.2,0.0,0.1,0.0,true,false,0.5,0.0,0.0,0.0
-1425286052,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.30000000000000004,0.0,0.0,0.0,true,false,0.5,0.0071,0.43661971830985913,0.09859154929577464
905750903,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.30000000000000004,0.0,0.0,0.1,true,false,0.5,0.134,0.3522388059701492,0.25597014925373135
1323297031,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.30000000000000004,0.0,0.05,0.1,true,false,0.5,3.0E-4,0.6666666666666666,0.0
658749752,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.30000000000000004,0.0,0.1,0.05,true,false,0.5,0.0,0.0,0.0
1322431251,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.4,0.0,0.0,0.0,true,false,0.5,0.0534,0.3295880149812734,0.11610486891385768
1725921518,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.4,0.0,0.0,0.1,true,false,0.5,0.2577,0.3554520760574311,0.23748544819557627
1879380446,polygon_gem1000_rep,4.0,180.0,8.0,0.1,0.0,0.4,0.0,0.05,0.05,true,false,0.5,0.2261,0.36797877045555066,0.22335249889429457
237646113,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.30000000000000004,0.0,0.05,0.0,true,false,0.5,0.0381,0.43832020997375326,0.06824146981627296
677800411,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.30000000000000004,0.0,0.05,0.1,true,false,0.5,0.0,0.0,0.0
2065200866,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.30000000000000004,0.0,0.1,0.0,true,false,0.5,0.087,0.40804597701149425,0.18160919540229886
2014718682,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.30000000000000004,0.0,0.1,0.05,true,false,0.5,0.0,0.0,0.0
1247491672,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.30000000000000004,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
-1702355185,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.4,0.0,0.0,0.0,true,false,0.5,0.1845,0.14363143631436315,0.0
632195361,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.4,0.0,0.0,0.05,true,false,0.5,0.1497,0.20908483633934535,0.05076820307281229
820062445,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.4,0.0,0.0,0.1,true,false,0.5,0.0307,1.0,0.0
1205558749,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.4,0.0,0.05,0.0,true,false,0.5,0.0263,0.7908745247148289,0.20912547528517111
1964644354,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.4,0.0,0.05,0.1,true,false,0.5,0.0012,1.0,0.0
-185906114,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.4,0.0,0.1,0.0,true,false,0.5,0.0037,0.8918918918918919,0.10810810810810811
1832537808,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.4,0.0,0.1,0.05,true,false,0.5,0.0,0.0,0.0
64746489,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.4,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
-1024727624,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.5,0.0,0.0,0.0,true,false,0.5,0.1019,0.03434739941118744,0.04612365063788027
1495939407,polygon_gem10_rep,4.0,180.0,4.0,0.2,0.0,0.5,0.0,0.0,0.05,true,false,0.5,0.1563,0.28982725527831094,0.036468330134357005
1135943780,random_rep,2.0,30.0,4.0,0.4,0.0,0.5,0.0,0.1,0.05,true,false,0.5,0.0217,0.5023041474654378,0.2488479262672811
1911195089,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.1,0.0,0.0,0.0,true,false,0.5,0.0,0.0,0.0
-1375599301,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.1,0.0,0.0,0.1,true,false,0.5,0.0,0.0,0.0
-895303639,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.1,0.0,0.05,0.0,true,false,0.5,0.0,0.0,0.0
-461727910,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.1,0.0,0.05,0.1,true,false,0.5,0.0,0.0,0.0
379308355,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.1,0.0,0.1,0.0,true,false,0.5,0.0,0.0,0.0
721302122,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.1,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
-861024840,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.2,0.0,0.0,0.0,true,false,0.5,4.0E-4,0.0,1.0
984917503,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.2,0.0,0.0,0.1,true,false,0.5,0.0,0.0,0.0
944261581,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.2,0.0,0.05,0.05,true,false,0.5,0.0,0.0,0.0
-769559035,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.2,0.0,0.05,0.1,true,false,0.5,0.4072,0.43737721021611004,0.08325147347740668
-539570611,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.2,0.0,0.1,0.05,true,false,0.5,0.3624,0.3976269315673289,0.08167770419426049
1902206216,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.2,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
1002006403,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.30000000000000004,0.0,0.0,0.05,true,false,0.5,0.4631,0.4597279205355215,0.08529475275318506
36438794,polygon_gem10_rep,2.0,30.0,4.0,0.1,0.0,0.30000000000000004,0.0,0.0,0.1,true,false,0.5,0.0011,0.0,1.0
1081580100,random_rep,4.0,180.0,8.0,0.30000000000000004,0.0,0.4,0.0,0.1,0.1,true,false,0.5,0.0079,0.4177215189873418,0.10126582278481013
-1510371516,random_rep,4.0,180.0,8.0,0.30000000000000004,0.0,0.5,0.0,0.0,0.05,true,false,0.5,0.2311,0.34314149718736475,0.2730419731717871
-1567158103,random_rep,4.0,180.0,8.0,0.30000000000000004,0.0,0.5,0.0,0.05,0.0,true,false,0.5,0.2914,0.4667124227865477,0.34317089910775567
173695370,random_rep,4.0,180.0,8.0,0.30000000000000004,0.0,0.5,0.0,0.05,0.1,true,false,0.5,0.2075,0.3566265060240964,0.2491566265060241
-1994394019,random_rep,4.0,180.0,8.0,0.30000000000000004,0.0,0.5,0.0,0.1,0.05,true,false,0.5,0.007,0.5571428571428572,0.12857142857142856
188455582,random_rep,4.0,180.0,8.0,0.4,0.0,0.1,0.0,0.0,0.0,true,false,0.5,0.2971,0.43958263211040055,0.3702457085156513
-2137038692,random_rep,4.0,180.0,8.0,0.4,0.0,0.1,0.0,0.0,0.1,true,false,0.5,0.1891,0.3796932839767319,0.28714965626652567
-1728955316,random_rep,4.0,180.0,8.0,0.4,0.0,0.1,0.0,0.05,0.05,true,false,0.5,0.1619,0.4688079061148857,0.3137739345274861
1134727348,random_rep,4.0,180.0,8.0,0.4,0.0,0.1,0.0,0.1,0.0,true,false,0.5,0.1519,0.4858459512837393,0.23304805793285055
1769942892,random_rep,4.0,180.0,8.0,0.4,0.0,0.2,0.0,0.0,0.0,true,false,0.5,0.2332,0.45969125214408235,0.3542024013722127
647002168,random_rep,4.0,180.0,8.0,0.4,0.0,0.2,0.0,0.0,0.1,true,false,0.5,0.1495,0.37725752508361204,0.27692307692307694
-679527550,random_rep,4.0,180.0,8.0,0.4,0.0,0.2,0.0,0.05,0.05,true,false,0.5,0.1431,0.4074074074074074,0.3438155136268344
-1658600732,random_rep,4.0,180.0,8.0,0.4,0.0,0.2,0.0,0.1,0.0,true,false,0.5,0.4177,0.45415369882690926,0.34211156332295906
-1310301437,random_rep,4.0,180.0,8.0,0.4,0.0,0.2,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
417810791,random_rep,4.0,180.0,8.0,0.4,0.0,0.30000000000000004,0.0,0.0,0.1,true,false,0.5,0.218,0.3761467889908257,0.28807339449541286
-991406486,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.1,0.0,true,false,0.5,0.0,0.0,0.0
30379646,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
1869039685,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.2,0.0,0.0,0.0,true,false,0.5,0.1461,0.3052703627652293,0.49691991786447637
-103384006,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.2,0.0,0.05,0.0,true,false,0.5,0.1005,0.35522388059701493,0.4716417910447761
1192591705,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.2,0.0,0.05,0.05,true,false,0.5,0.0,0.0,0.0
-448166771,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.05,true,false,0.5,0.0,0.0,0.0
-1758722636,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.05,0.0,true,false,0.5,0.1565,0.2888178913738019,0.5699680511182109
1179716646,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.1,0.0,true,false,0.5,0.0,0.0,0.0
1806129411,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.1,0.05,true,false,0.5,0.0,0.0,0.0
-938752586,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.4,0.0,0.0,0.0,true,false,0.5,0.1238,0.3150242326332795,0.5395799676898223
-1971925816,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.4,0.0,0.0,0.1,true,false,0.5,0.475,0.4010526315789474,0.336
277926621,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.4,0.0,0.05,0.05,true,false,0.5,0.0,0.0,0.0
541520999,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.4,0.0,0.05,0.1,true,false,0.5,0.0,0.0,0.0
132132919,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.4,0.0,0.1,0.0,true,false,0.5,0.0981,0.3129459734964322,0.5484199796126402
867203405,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.4,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
-346113126,polygon_gem10_rep,5.0,180.0,8.0,0.2,0.0,0.2,0.0,0.1,0.05,true,false,0.5,4.0E-4,0.0,0.0
-477501119,polygon_gem10_rep,5.0,180.0,8.0,0.2,0.0,0.2,0.0,0.05,0.1,true,false,0.5,0.1231,0.16328188464662877,0.05523964256701868
-421308819,polygon_gem10_rep,5.0,180.0,8.0,0.2,0.0,0.2,0.0,0.05,0.0,true,false,0.5,0.2102,0.49476688867745006,0.1384395813510942
1247048742,polygon_gem10_rep,5.0,180.0,8.0,0.2,0.0,0.2,0.0,0.0,0.05,true,false,0.5,0.108,0.44722222222222224,0.08611111111111111
2055310259,polygon_gem10_rep,5.0,180.0,8.0,0.2,0.0,0.1,0.0,0.1,0.1,true,false,0.5,0.1919,0.1782178217821782,0.15789473684210525
1316739866,polygon_gem10_rep,5.0,180.0,8.0,0.2,0.0,0.1,0.0,0.1,0.0,true,false,0.5,0.009,0.8333333333333334,0.12222222222222222
94944482,polygon_gem10_rep,5.0,180.0,8.0,0.2,0.0,0.1,0.0,0.05,0.05,true,false,0.5,0.0,0.0,0.0
-2119519795,polygon_gem10_rep,5.0,180.0,8.0,0.2,0.0,0.1,0.0,0.0,0.1,true,false,0.5,0.0,0.0,0.0
2071347306,polygon_gem10_rep,5.0,180.0,8.0,0.2,0.0,0.1,0.0,0.0,0.0,true,false,0.5,0.0688,0.5159883720930233,0.2805232558139535
-365975842,polygon_gem10_rep,5.0,180.0,8.0,0.1,0.0,0.5,0.0,0.1,0.1,true,false,0.5,0.1653,0.007259528130671506,0.07259528130671507
1167558010,polygon_gem10_rep,5.0,180.0,8.0,0.1,0.0,0.5,0.0,0.1,0.0,true,false,0.5,0.009,0.26666666666666666,0.06666666666666667
-929870118,polygon_gem10_rep,5.0,180.0,8.0,0.1,0.0,0.5,0.0,0.05,0.05,true,false,0.5,5.0E-4,1.0,0.0
159490004,polygon_gem10_rep,5.0,180.0,8.0,0.1,0.0,0.5,0.0,0.0,0.1,true,false,0.5,0.2765,0.05461121157323689,0.14792043399638335
1514087010,polygon_gem10_rep,5.0,180.0,8.0,0.1,0.0,0.5,0.0,0.0,0.0,true,false,0.5,0.0369,1.0,0.0
-367231381,polygon_gem10_rep,5.0,180.0,8.0,0.1,0.0,0.4,0.0,0.1,0.05,true,false,0.5,0.0,0.0,0.0
-1058228977,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.4,0.0,0.05,0.0,true,false,0.5,0.4547,0.36661535078073454,0.3534198372553332
989945581,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.4,0.0,0.05,0.05,true,false,0.5,0.459,0.48104575163398694,0.2326797385620915
-2103729553,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.4,0.0,0.05,0.1,true,false,0.5,0.0,0.0,0.0
443249364,polygon_gem1000_rep,3.0,30.0,4.0,0.2,0.0,0.4,0.0,0.05,0.1,true,false,0.5,0.3652,0.37404162102957283,0.3261226725082147
210362025,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.4,0.0,0.1,0.0,true,false,0.5,0.0,0.0,0.0
-772445198,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.4,0.0,0.1,0.05,true,false,0.5,0.0,0.0,0.0
478811106,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.4,0.0,0.1,0.1,true,false,0.5,0.3477,0.4426229508196721,0.1371872303710095
1112262291,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.5,0.0,0.0,0.0,true,false,0.5,0.4418,0.4775916704391127,0.29108193752829337
-1175320535,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.5,0.0,0.0,0.05,true,false,0.5,0.1179,0.29940627650551316,0.11874469889737066
1569880901,polygon_gem1000_rep,3.0,30.0,4.0,0.2,0.0,0.4,0.0,0.0,0.1,true,false,0.5,0.2659,0.3678074464084242,0.2786761940579165
-1680266799,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.5,0.0,0.0,0.1,true,false,0.5,0.0699,0.8082975679542204,0.1917024320457797
2091310315,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.5,0.0,0.05,0.0,true,false,0.5,0.0,0.0,0.0
1322038686,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.5,0.0,0.05,0.05,true,false,0.5,0.5071,0.4281206862551765,0.12206665352001578
-1054577442,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.5,0.0,0.05,0.1,true,false,0.5,0.4437,0.5300878972278567,0.15145368492224476
-1284057818,polygon_gem10_rep,4.0,30.0,4.0,0.4,0.0,0.5,0.0,0.1,0.0,true,false,0.5,0.001,0.0,1.0
1029815697,random_rep,1.0,30.0,4.0,0.1,0.0,0.1,0.0,0.0,0.0,true,false,0.5,0.0,0.0,0.0
-648543554,random_rep,1.0,30.0,4.0,0.1,0.0,0.2,0.0,0.0,0.1,true,false,0.5,0.0,0.0,0.0
450876191,random_rep,1.0,30.0,4.0,0.1,0.0,0.2,0.0,0.05,0.05,true,false,0.5,0.0,0.0,0.0
930029700,random_rep,1.0,30.0,4.0,0.1,0.0,0.2,0.0,0.05,0.1,true,false,0.5,0.0,0.0,0.0
-385808410,random_rep,1.0,30.0,4.0,0.1,0.0,0.2,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
-686083583,random_rep,1.0,30.0,4.0,0.1,0.0,0.30000000000000004,0.0,0.0,0.0,true,false,0.5,0.4441,0.3740148615176762,0.3436163026345418
280351274,random_rep,1.0,30.0,4.0,0.1,0.0,0.30000000000000004,0.0,0.0,0.1,true,false,0.5,0.2175,0.37839080459770114,0.28367816091954023
1672531716,random_rep,1.0,30.0,4.0,0.1,0.0,0.30000000000000004,0.0,0.05,0.0,true,false,0.5,0.3675,0.36054421768707484,0.3763265306122449
957496026,random_rep,1.0,30.0,4.0,0.1,0.0,0.30000000000000004,0.0,0.05,0.05,true,false,0.5,0.1567,0.37141033822590935,0.32737715379706445
-1644292823,random_rep,1.0,30.0,4.0,0.1,0.0,0.30000000000000004,0.0,0.05,0.1,true,false,0.5,0.0154,0.43506493506493504,0.2857142857142857
1889147047,random_rep,1.0,30.0,4.0,0.1,0.0,0.30000000000000004,0.0,0.1,0.05,true,false,0.5,0.0,0.0,0.0
-1995346326,random_rep,1.0,30.0,4.0,0.1,0.0,0.30000000000000004,0.0,0.1,0.1,true,false,0.5,0.0798,0.3634085213032581,0.38345864661654133
73309324,random_rep,1.0,30.0,4.0,0.1,0.0,0.4,0.0,0.0,0.05,true,false,0.5,0.3467,0.36054225555235075,0.311508508797231
-1279500252,random_rep,1.0,30.0,4.0,0.1,0.0,0.4,0.0,0.0,0.1,true,false,0.5,0.251,0.3605577689243028,0.2964143426294821
1928613183,random_rep,1.0,30.0,4.0,0.1,0.0,0.4,0.0,0.05,0.05,true,false,0.5,0.1809,0.37258153676064126,0.326147042564953
-2060156848,random_rep,5.0,180.0,4.0,0.1,0.0,0.4,0.0,0.05,0.0,true,false,0.5,0.0218,0.3944954128440367,0.3165137614678899
-1382310818,random_rep,5.0,180.0,4.0,0.1,0.0,0.4,0.0,0.05,0.05,true,false,0.5,0.0379,0.3113456464379947,0.2691292875989446
-924587925,random_rep,5.0,180.0,4.0,0.1,0.0,0.4,0.0,0.05,0.1,true,false,0.5,0.0286,0.33916083916083917,0.3146853146853147
-1119267857,random_rep,5.0,180.0,4.0,0.1,0.0,0.4,0.0,0.1,0.0,true,false,0.5,2.0E-4,0.0,1.0
904512466,random_rep,5.0,180.0,4.0,0.1,0.0,0.4,0.0,0.1,0.1,true,false,0.5,0.0,0.0,0.0
90226046,random_rep,5.0,180.0,4.0,0.1,0.0,0.4,0.0,0.1,0.05,true,false,0.5,0.0,0.0,0.0
-149262474,random_rep,5.0,180.0,4.0,0.1,0.0,0.5,0.0,0.0,0.0,true,false,0.5,0.0264,0.3181818181818182,0.2537878787878788
-1514012416,random_rep,5.0,180.0,4.0,0.1,0.0,0.5,0.0,0.0,0.05,true,false,0.5,0.0566,0.3462897526501767,0.2579505300353357
1941169000,random_rep,5.0,180.0,4.0,0.1,0.0,0.5,0.0,0.0,0.1,true,false,0.5,0.0363,0.3581267217630854,0.2231404958677686
-1527813148,random_rep,5.0,180.0,4.0,0.1,0.0,0.5,0.0,0.05,0.05,true,false,0.5,0.006,0.5,0.16666666666666666
-350432629,random_rep,5.0,180.0,4.0,0.1,0.0,0.5,0.0,0.05,0.1,true,false,0.5,0.004,0.3,0.05
309970298,random_rep,5.0,180.0,4.0,0.1,0.0,0.5,0.0,0.1,0.0,true,false,0.5,0.0,0.0,0.0
-281276313,random_rep,5.0,180.0,4.0,0.1,0.0,0.5,0.0,0.1,0.05,true,false,0.5,4.0E-4,1.0,0.0
392024642,random_rep,5.0,180.0,4.0,0.1,0.0,0.5,0.0,0.1,0.1,true,false,0.5,0.0159,0.3836477987421384,0.22012578616352202
-679255095,random_rep,5.0,180.0,4.0,0.2,0.0,0.1,0.0,0.0,0.0,true,false,0.5,0.0015,0.5333333333333333,0.26666666666666666
-961434073,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.5,0.0,0.0,0.0,true,false,0.5,0.3279,0.40988106129917656,0.3653552912473315
487973344,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.5,0.0,0.0,0.05,true,false,0.5,0.4403,0.40744946627299566,0.3163751987281399
-1013111622,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.5,0.0,0.0,0.1,true,false,0.5,0.5662,0.37689862239491345,0.3276227481455316
1865330272,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.5,0.0,0.05,0.05,true,false,0.5,0.3315,0.39245852187028657,0.3463046757164404
250503404,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.5,0.0,0.05,0.1,true,false,0.5,0.5653,0.3794445427206793,0.32991332036087034
1805954399,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.5,0.0,0.1,0.0,true,false,0.5,0.2071,0.31240946402704006,0.5243843553838725
-1875507271,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.5,0.0,0.1,0.1,true,false,0.5,0.0521,0.381957773512476,0.3685220729366603
1464716860,random_rep,1.0,30.0,4.0,0.4,0.0,0.1,0.0,0.0,0.0,true,false,0.5,0.2647,0.23007177937287496,0.6830374008311296
451657820,random_rep,1.0,30.0,4.0,0.4,0.0,0.1,0.0,0.0,0.05,true,false,0.5,0.2283,0.3823915900131406,0.46386333771353483
-1558565247,random_rep,1.0,30.0,4.0,0.4,0.0,0.1,0.0,0.05,0.0,true,false,0.5,0.3329,0.22048663262240914,0.6695704415740462
-785783513,random_rep,1.0,30.0,4.0,0.4,0.0,0.1,0.0,0.05,0.05,true,false,0.5,0.154,0.33246753246753247,0.5032467532467533
614665747,random_rep,1.0,30.0,4.0,0.4,0.0,0.1,0.0,0.05,0.1,true,false,0.5,0.1339,0.30694548170276326,0.508588498879761
-770405346,random_rep,1.0,30.0,4.0,0.4,0.0,0.1,0.0,0.1,0.05,true,false,0.5,0.0635,0.31338582677165355,0.5181102362204725
1384988445,random_rep,1.0,30.0,4.0,0.4,0.0,0.1,0.0,0.1,0.1,true,false,0.5,0.0478,0.30962343096234307,0.48326359832635984
-26967955,random_rep,1.0,30.0,4.0,0.4,0.0,0.2,0.0,0.0,0.0,true,false,0.5,0.3177,0.21246458923512748,0.6949952785646837
278207029,random_rep,4.0,30.0,4.0,0.2,0.0,0.4,0.0,0.05,0.05,true,false,0.5,0.1926,0.3608515057113188,0.3894080996884735
1870597641,random_rep,4.0,30.0,4.0,0.2,0.0,0.4,0.0,0.1,0.0,true,false,0.5,0.0998,0.2925851703406814,0.49298597194388777
1089230768,random_rep,4.0,30.0,4.0,0.2,0.0,0.4,0.0,0.1,0.05,true,false,0.5,0.0,0.0,0.0
492557958,random_rep,4.0,30.0,4.0,0.2,0.0,0.5,0.0,0.0,0.0,true,false,0.5,0.2721,0.3936052921719956,0.3395810363836825
-1149678456,random_rep,4.0,30.0,4.0,0.2,0.0,0.5,0.0,0.0,0.05,true,false,0.5,0.136,0.36470588235294116,0.32132352941176473
-541589307,random_rep,4.0,30.0,4.0,0.2,0.0,0.5,0.0,0.05,0.0,true,false,0.5,0.1435,0.37700348432055747,0.4034843205574913
1906747932,random_rep,4.0,30.0,4.0,0.2,0.0,0.5,0.0,0.05,0.05,true,false,0.5,0.145,0.383448275862069,0.3310344827586207
-157776810,random_rep,4.0,30.0,4.0,0.2,0.0,0.5,0.0,0.05,0.1,true,false,0.5,0.242,0.3797520661157025,0.30082644628099175
-502678350,random_rep,4.0,30.0,4.0,0.2,0.0,0.5,0.0,0.1,0.05,true,false,0.5,0.2898,0.3857832988267771,0.3412698412698413
-902390071,random_rep,4.0,30.0,4.0,0.2,0.0,0.5,0.0,0.1,0.1,true,false,0.5,0.4747,0.38424267958710767,0.32209816726353485
1735185744,random_rep,4.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.0,0.05,true,false,0.5,0.0,0.0,0.0
-1387918166,random_rep,4.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.0,0.1,true,false,0.5,0.0,0.0,0.0
2135337496,random_rep,4.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.05,0.0,true,false,0.5,0.0,0.0,0.0
-1591907730,random_rep,4.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.05,0.1,true,false,0.5,0.0,0.0,0.0
-30596681,random_rep,4.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.1,0.0,true,false,0.5,0.0,0.0,0.0
-2084053184,random_rep,1.0,30.0,4.0,0.2,0.0,0.4,0.0,0.0,0.05,true,false,0.5,0.5144,0.3932737169517885,0.3131804043545879
-264035724,random_rep,1.0,30.0,4.0,0.2,0.0,0.4,0.0,0.05,0.0,true,false,0.5,0.1556,0.34383033419023135,0.4980719794344473
1299722201,random_rep,1.0,30.0,4.0,0.2,0.0,0.4,0.0,0.05,0.1,true,false,0.5,0.3375,0.38251851851851854,0.31585185185185183
-768976589,random_rep,1.0,30.0,4.0,0.2,0.0,0.4,0.0,0.1,0.0,true,false,0.5,0.0,0.0,0.0
1910210666,random_rep,1.0,30.0,4.0,0.2,0.0,0.4,0.0,0.1,0.05,true,false,0.5,0.0758,0.36015831134564646,0.43271767810026385
-729964534,random_rep,1.0,30.0,4.0,0.2,0.0,0.5,0.0,0.0,0.0,true,false,0.5,0.4175,0.38778443113772454,0.32335329341317365
1020519274,random_rep,1.0,30.0,4.0,0.2,0.0,0.5,0.0,0.0,0.05,true,false,0.5,0.4709,0.37481418560203866,0.3128052665109365
935375978,random_rep,1.0,30.0,4.0,0.2,0.0,0.5,0.0,0.05,0.0,true,false,0.5,0.2671,0.3878697117184575,0.3489329839011606
40239893,random_rep,1.0,30.0,4.0,0.2,0.0,0.5,0.0,0.05,0.05,true,false,0.5,0.3362,0.38518738845925043,0.330755502676978
-109436970,random_rep,1.0,30.0,4.0,0.2,0.0,0.5,0.0,0.1,0.0,true,false,0.5,0.146,0.3287671232876712,0.4273972602739726
1272904626,random_rep,1.0,30.0,4.0,0.2,0.0,0.5,0.0,0.1,0.05,true,false,0.5,0.3776,0.3556673728813559,0.3569915254237288
-137014771,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.0,0.0,true,false,0.5,0.0,0.0,0.0
-201739058,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.0,0.05,true,false,0.5,0.0,0.0,0.0
915502206,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.05,0.0,true,false,0.5,0.1418,0.268688293370945,0.607898448519041
-218028118,random_rep,1.0,30.0,4.0,0.30000000000000004,0.0,0.1,0.0,0.05,0.05,true,false,0.5,0.0664,0.35843373493975905,0.37801204819277107
