"BehaviorSpace results (NetLogo 6.0.2)"
"COMPOTE.nlogo"
"experiment-dynDesease"
"06/13/2018 17:02:07:712 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","i-nb_managers","i-Svar1","i-radiusInfestMax","i-alpha","i-betap","i-Svar2","i-rProd","i-file_number","i-file_name","i-tpsExtermination","i-Svar3","i-Iinit","[step]","pct_infected_tot","pct_var1","pct_var2"
"836","0","0.5","2","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","120","0.9","0.005","450","0.0134","0.0134","0"
"837","0","0.5","4","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","120","0.9","0.005","450","0.1103","0.0824","0"
"838","0","0.5","8","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","120","0.9","0.005","450","0.2856","0.1121","0.0509"
"839","0","0.5","16","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","120","0.9","0.005","450","0.8528","0.4383","0.1617"
"810","0","0.5","32","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","120","0.9","0.005","450","0.9977","0.3703","0.2702"
"841","0","0.5","1","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","0","1.0E-4"
"786","0","0.5","32","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","120","0.9","0.005","450","0.9853","0.4375","0.1715"
"822","0","0.5","32","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","120","0.9","0.005","450","0.876","0.2754","0.2977"
"842","0","0.5","2","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","120","0.9","0.005","450","5.0E-4","0","5.0E-4"
"844","0","0.5","8","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","120","0.9","0.005","450","0.047","0.0184","0.0042"
"843","0","0.5","4","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","120","0.9","0.005","450","0.0147","0.0094","0.0039"
"847","0","0.5","1","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","1.0E-4","0"
"804","0","0.5","32","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","120","0.9","0.005","450","0.9975","0.4147","0.2305"
"848","0","0.5","2","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","120","0.9","0.005","450","0.02","0.0073","0.0021"
"849","0","0.5","4","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","120","0.9","0.005","450","0.1392","0.0551","0.0244"
"828","0","0.5","32","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","120","0.9","0.005","450","0.9626","0.3758","0.244"
"850","0","0.5","8","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","120","0.9","0.005","450","0.2902","0.1059","0.071"
"834","0","0.5","32","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","120","0.9","0.005","450","0.8239","0.4371","0.2233"
"853","0","0.5","1","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","0","0"
"854","0","0.5","2","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","120","0.9","0.005","450","0.0441","0.0071","0.0012"
"855","0","0.5","4","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","120","0.9","0.005","450","0.181","0.0667","0.0218"
"856","0","0.5","8","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","120","0.9","0.005","450","0.1843","0.0533","0.0446"
"816","0","0.5","32","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","120","0.9","0.005","450","0.992","0.312","0.27"
"845","0","0.5","16","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","120","0.9","0.005","450","0.9871","0.3456","0.3123"
"859","0","0.5","1","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","0","0"
"860","0","0.5","2","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","120","0.9","0.005","450","0.0338","0.004","0.0045"
"851","0","0.5","16","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","120","0.9","0.005","450","0.9734","0.3439","0.3055"
"861","0","0.5","4","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","120","0.9","0.005","450","0.1608","0.0966","0.0074"
"862","0","0.5","8","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","120","0.9","0.005","450","0.4263","0.1696","0.0965"
"865","0","0.5","1","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","1.0E-4","0"
"866","0","0.5","2","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","120","0.9","0.005","450","0.0425","0.0078","0.0012"
"867","0","0.5","4","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","120","0.9","0.005","450","0.094","0.0509","0.0108"
"857","0","0.5","16","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","120","0.9","0.005","450","0.9715","0.2955","0.3065"
"868","0","0.5","8","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","120","0.9","0.005","450","0.6665","0.2373","0.1469"
"840","0","0.5","32","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","120","0.9","0.005","450","0.9083","0.4371","0.2184"
"871","0","0.5","1","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","0","1.0E-4"
"872","0","0.5","2","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","0","1.0E-4"
"873","0","0.5","4","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","120","0.9","0.005","450","0.1659","0.0636","0.0149"
"863","0","0.5","16","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","120","0.9","0.005","450","0.9658","0.37","0.2817"
"874","0","0.5","8","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","120","0.9","0.005","450","0.0127","0.0088","0.0031"
"875","0","0.5","16","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","120","0.9","0.005","450","0.452","0.1481","0.1187"
"877","0","0.5","1","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","0","1.0E-4"
"878","0","0.5","2","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","120","0.9","0.005","450","0.0384","0.0122","0.0027"
"879","0","0.5","4","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","120","0.9","0.005","450","0.1299","0.0283","0.0146"
"880","0","0.5","8","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","120","0.9","0.005","450","0.3235","0.0886","0.0882"
"858","0","0.5","32","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","120","0.9","0.005","450","0.9973","0.2975","0.3302"
"852","0","0.5","32","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","120","0.9","0.005","450","0.9995","0.3441","0.3314"
"869","0","0.5","16","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","120","0.9","0.005","450","0.9895","0.3426","0.2945"
"883","0","0.5","1","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","1.0E-4","0"
"885","0","0.5","4","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","120","0.9","0.005","450","6.0E-4","0","6.0E-4"
"884","0","0.5","2","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","120","0.9","0.005","450","0.0149","0.0077","0"
"886","0","0.5","8","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","120","0.9","0.005","450","0.3116","0.1231","0.0609"
"846","0","0.5","32","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","120","0.9","0.005","450","0.9993","0.3457","0.3244"
"889","0","0.5","1","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","1.0E-4","0"
"890","0","0.5","2","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","120","0.9","0.005","450","0.03","0.0131","0"
"891","0","0.5","4","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","120","0.9","0.005","450","0.076","0.0284","0.0173"
"892","0","0.5","8","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","120","0.9","0.005","450","0.1416","0.0485","0.0186"
"881","0","0.5","16","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","120","0.9","0.005","450","0.9695","0.3131","0.3222"
"887","0","0.5","16","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","120","0.9","0.005","450","0.9797","0.3743","0.2948"
"895","0","0.5","1","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","120","0.9","0.005","450","1.0E-4","0","0"
"870","0","0.5","32","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","120","0.9","0.005","450","0.9986","0.3426","0.3036"
"896","0","0.5","2","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","120","0.9","0.005","450","0.0348","0.0043","0.0025"
"897","0","0.5","4","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","120","0.9","0.005","450","0.0017","0","0.0017"
"893","0","0.5","16","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","120","0.9","0.005","450","0.9944","0.3741","0.2792"
"898","0","0.5","8","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","120","0.9","0.005","450","0.0473","0.0101","0.0239"
"882","0","0.5","32","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","120","0.9","0.005","450","0.9622","0.3129","0.3151"
"901","0","0.5","1","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","1.0E-4","0"
"902","0","0.5","2","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0014","1.0E-4","5.0E-4"
"903","0","0.5","4","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0226","0.0098","0.0046"
"904","0","0.5","8","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","120","0.9","0.005","450","0.5931","0.2194","0.1596"
"876","0","0.5","32","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","120","0.9","0.005","450","0.9996","0.3195","0.3455"
"864","0","0.5","32","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","120","0.9","0.005","450","0.9974","0.3707","0.312"
"907","0","0.5","1","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","0","1.0E-4"
"908","0","0.5","2","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0163","0.0033","0.0027"
"899","0","0.5","16","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","120","0.9","0.005","450","0.9719","0.3144","0.3169"
"909","0","0.5","4","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0931","0.0305","0.0168"
"910","0","0.5","8","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","120","0.9","0.005","450","0.4564","0.1622","0.1338"
"913","0","0.5","1","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","0","0"
"905","0","0.5","16","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9356","0.3312","0.2836"
"914","0","0.5","2","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0142","0.0085","0.0014"
"915","0","0.5","4","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","120","0.9","0.005","450","0.1035","0.0378","0.0221"
"888","0","0.5","32","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","120","0.9","0.005","450","0.9994","0.3744","0.3144"
"916","0","0.5","8","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","120","0.9","0.005","450","0.2225","0.0683","0.064"
"919","0","0.5","1","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","0","0"
"920","0","0.5","2","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","120","0.9","0.005","450","0.027","0.0079","0.0027"
"921","0","0.5","4","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","120","0.9","0.005","450","0.1231","0.0472","0.0264"
"911","0","0.5","16","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9832","0.3368","0.3134"
"922","0","0.5","8","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","120","0.9","0.005","450","0.318","0.1141","0.0865"
"917","0","0.5","16","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9532","0.3296","0.2932"
"925","0","0.5","1","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","0","0"
"926","0","0.5","2","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0104","0.0044","0.0022"
"906","0","0.5","32","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9815","0.3402","0.3136"
"927","0","0.5","4","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0475","0.0184","0.0131"
"928","0","0.5","8","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","120","0.9","0.005","450","0.2182","0.0845","0.053"
"923","0","0.5","16","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9906","0.3295","0.3303"
"931","0","0.5","1","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","0","0"
"932","0","0.5","2","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0211","0.0077","0.0033"
"933","0","0.5","4","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","120","0.9","0.005","450","0.1148","0.0351","0.0356"
"934","0","0.5","8","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","120","0.9","0.005","450","0.2611","0.0861","0.079"
"929","0","0.5","16","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","120","0.9","0.005","450","0.7848","0.2788","0.218"
"894","0","0.5","32","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","120","0.9","0.005","450","0.9996","0.3741","0.2844"
"937","0","0.5","1","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","0","1.0E-4"
"938","0","0.5","2","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0026","0","6.0E-4"
"939","0","0.5","4","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0701","0.0278","0.017"
"900","0","0.5","32","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","120","0.9","0.005","450","0.9999","0.3147","0.3446"
"940","0","0.5","8","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","120","0.9","0.005","450","0.2696","0.097","0.0723"
"935","0","0.5","16","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9898","0.331","0.3211"
"943","0","0.5","1","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","0","0"
"944","0","0.5","2","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0089","0.0041","0.0017"
"918","0","0.5","32","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","120","0.9","0.005","450","1","0.3345","0.3324"
"945","0","0.5","4","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","120","0.9","0.005","450","0.1319","0.0407","0.0391"
"946","0","0.5","8","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","120","0.9","0.005","450","0.347","0.1322","0.0991"
"912","0","0.5","32","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9997","0.3377","0.3289"
"949","0","0.5","1","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","0","1.0E-4"
"941","0","0.5","16","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9783","0.3294","0.3214"
"950","0","0.5","2","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0203","0.0097","0.0037"
"951","0","0.5","4","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0856","0.0338","0.0246"
"952","0","0.5","8","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","120","0.9","0.005","450","0.2468","0.078","0.0666"
"947","0","0.5","16","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9954","0.3325","0.3291"
"930","0","0.5","32","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","120","0.9","0.005","450","1","0.3303","0.335"
"955","0","0.5","1","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","120","0.9","0.005","450","1.0E-4","1.0E-4","0"
"956","0","0.5","2","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0212","0.0065","0.0027"
"957","0","0.5","4","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","120","0.9","0.005","450","0.0625","0.0238","0.011"
"958","0","0.5","8","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","120","0.9","0.005","450","0.3048","0.1094","0.0754"
"953","0","0.5","16","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9874","0.3321","0.3224"
"961","0","0.5","1","1","0.5","0.1","0.25","1","""random_rep""","150","0.9","0.005","450","1.0E-4","0","0"
"924","0","0.5","32","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9975","0.3302","0.3364"
"962","0","0.5","2","1","0.5","0.1","0.25","1","""random_rep""","150","0.9","0.005","450","0.0054","0.0022","0.0019"
"963","0","0.5","4","1","0.5","0.1","0.25","1","""random_rep""","150","0.9","0.005","450","0.0474","0.0159","0.0124"
"964","0","0.5","8","1","0.5","0.1","0.25","1","""random_rep""","150","0.9","0.005","450","0.4697","0.1619","0.1368"
"959","0","0.5","16","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9842","0.3308","0.3232"
"967","0","0.5","1","1","0.5","0.1","0.25","2","""random_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"968","0","0.5","2","1","0.5","0.1","0.25","2","""random_rep""","150","0.9","0.005","450","0.0123","0.0049","0.0026"
"965","0","0.5","16","1","0.5","0.1","0.25","1","""random_rep""","150","0.9","0.005","450","0.937","0.321","0.2803"
"969","0","0.5","4","1","0.5","0.1","0.25","2","""random_rep""","150","0.9","0.005","450","0.0946","0.0328","0.0261"
"970","0","0.5","8","1","0.5","0.1","0.25","2","""random_rep""","150","0.9","0.005","450","0.4943","0.1747","0.1395"
"948","0","0.5","32","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","120","0.9","0.005","450","1","0.3325","0.3337"
"973","0","0.5","1","1","0.5","0.1","0.25","3","""random_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"974","0","0.5","2","1","0.5","0.1","0.25","3","""random_rep""","150","0.9","0.005","450","0.0062","0.0015","0.0015"
"975","0","0.5","4","1","0.5","0.1","0.25","3","""random_rep""","150","0.9","0.005","450","0.0825","0.0315","0.0212"
"942","0","0.5","32","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9996","0.3339","0.3379"
"954","0","0.5","32","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9949","0.3325","0.3295"
"976","0","0.5","8","1","0.5","0.1","0.25","3","""random_rep""","150","0.9","0.005","450","0.3347","0.1162","0.0988"
"979","0","0.5","1","1","0.5","0.1","0.25","4","""random_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"980","0","0.5","2","1","0.5","0.1","0.25","4","""random_rep""","150","0.9","0.005","450","0.0123","0.0038","0.0031"
"971","0","0.5","16","1","0.5","0.1","0.25","2","""random_rep""","150","0.9","0.005","450","0.9853","0.3334","0.3152"
"981","0","0.5","4","1","0.5","0.1","0.25","4","""random_rep""","150","0.9","0.005","450","0.093","0.0311","0.0253"
"960","0","0.5","32","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9898","0.332","0.3276"
"982","0","0.5","8","1","0.5","0.1","0.25","4","""random_rep""","150","0.9","0.005","450","0.2859","0.0976","0.0835"
"985","0","0.5","1","1","0.5","0.1","0.25","5","""random_rep""","150","0.9","0.005","450","1.0E-4","0","0"
"986","0","0.5","2","1","0.5","0.1","0.25","5","""random_rep""","150","0.9","0.005","450","0.0143","0.004","0.0034"
"987","0","0.5","4","1","0.5","0.1","0.25","5","""random_rep""","150","0.9","0.005","450","0.086","0.0278","0.022"
"936","0","0.5","32","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","120","0.9","0.005","450","0.9999","0.3314","0.3307"
"988","0","0.5","8","1","0.5","0.1","0.25","5","""random_rep""","150","0.9","0.005","450","0.3923","0.1337","0.1172"
"983","0","0.5","16","1","0.5","0.1","0.25","4","""random_rep""","150","0.9","0.005","450","0.7868","0.2733","0.2133"
"991","0","0.5","1","1","0.5","0.1","0.25","6","""random_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"992","0","0.5","2","1","0.5","0.1","0.25","6","""random_rep""","150","0.9","0.005","450","0.0084","0.0028","0.0027"
"977","0","0.5","16","1","0.5","0.1","0.25","3","""random_rep""","150","0.9","0.005","450","0.9745","0.3312","0.3134"
"993","0","0.5","4","1","0.5","0.1","0.25","6","""random_rep""","150","0.9","0.005","450","0.0913","0.0307","0.0261"
"994","0","0.5","8","1","0.5","0.1","0.25","6","""random_rep""","150","0.9","0.005","450","0.2737","0.095","0.0721"
"995","0","0.5","16","1","0.5","0.1","0.25","6","""random_rep""","150","0.9","0.005","450","0.739","0.2574","0.2035"
"997","0","0.5","1","1","0.5","0.1","0.25","7","""random_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"966","0","0.5","32","1","0.5","0.1","0.25","1","""random_rep""","150","0.9","0.005","450","0.9989","0.3311","0.3269"
"998","0","0.5","2","1","0.5","0.1","0.25","7","""random_rep""","150","0.9","0.005","450","0.0044","0.0018","0.001"
"999","0","0.5","4","1","0.5","0.1","0.25","7","""random_rep""","150","0.9","0.005","450","0.0726","0.0263","0.0168"
"1000","0","0.5","8","1","0.5","0.1","0.25","7","""random_rep""","150","0.9","0.005","450","0.3161","0.1076","0.0893"
"989","0","0.5","16","1","0.5","0.1","0.25","5","""random_rep""","150","0.9","0.005","450","0.9811","0.324","0.3158"
"1003","0","0.5","1","1","0.5","0.1","0.25","8","""random_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1004","0","0.5","2","1","0.5","0.1","0.25","8","""random_rep""","150","0.9","0.005","450","0.0053","0.0016","0.0015"
"1005","0","0.5","4","1","0.5","0.1","0.25","8","""random_rep""","150","0.9","0.005","450","0.0841","0.0286","0.023"
"1001","0","0.5","16","1","0.5","0.1","0.25","7","""random_rep""","150","0.9","0.005","450","0.8263","0.2885","0.2332"
"1006","0","0.5","8","1","0.5","0.1","0.25","8","""random_rep""","150","0.9","0.005","450","0.4331","0.1519","0.1243"
"1007","0","0.5","16","1","0.5","0.1","0.25","8","""random_rep""","150","0.9","0.005","450","0.4181","0.1565","0.0785"
"1009","0","0.5","1","1","0.5","0.1","0.25","9","""random_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1010","0","0.5","2","1","0.5","0.1","0.25","9","""random_rep""","150","0.9","0.005","450","0.0128","0.0043","0.0036"
"1011","0","0.5","4","1","0.5","0.1","0.25","9","""random_rep""","150","0.9","0.005","450","0.1272","0.0437","0.0356"
"984","0","0.5","32","1","0.5","0.1","0.25","4","""random_rep""","150","0.9","0.005","450","0.9948","0.3288","0.3269"
"1012","0","0.5","8","1","0.5","0.1","0.25","9","""random_rep""","150","0.9","0.005","450","0.3718","0.1256","0.1064"
"972","0","0.5","32","1","0.5","0.1","0.25","2","""random_rep""","150","0.9","0.005","450","0.9931","0.334","0.3222"
"1015","0","0.5","1","1","0.5","0.1","0.25","10","""random_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1013","0","0.5","16","1","0.5","0.1","0.25","9","""random_rep""","150","0.9","0.005","450","0.5946","0.2123","0.147"
"1016","0","0.5","2","1","0.5","0.1","0.25","10","""random_rep""","150","0.9","0.005","450","0.0051","0.0019","9.0E-4"
"1002","0","0.5","32","1","0.5","0.1","0.25","7","""random_rep""","150","0.9","0.005","450","0.8582","0.3118","0.2165"
"1017","0","0.5","4","1","0.5","0.1","0.25","10","""random_rep""","150","0.9","0.005","450","0.0713","0.0256","0.0197"
"978","0","0.5","32","1","0.5","0.1","0.25","3","""random_rep""","150","0.9","0.005","450","0.9982","0.3341","0.3332"
"1018","0","0.5","8","1","0.5","0.1","0.25","10","""random_rep""","150","0.9","0.005","450","0.4114","0.1432","0.1188"
"1021","0","0.5","1","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1022","0","0.5","2","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","150","0.9","0.005","450","0.0088","0.0088","0"
"1023","0","0.5","4","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","150","0.9","0.005","450","9.0E-4","0","9.0E-4"
"1024","0","0.5","8","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","150","0.9","0.005","450","0.3411","0.1577","0.0182"
"1019","0","0.5","16","1","0.5","0.1","0.25","10","""random_rep""","150","0.9","0.005","450","0.9091","0.3202","0.268"
"1027","0","0.5","1","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"990","0","0.5","32","1","0.5","0.1","0.25","5","""random_rep""","150","0.9","0.005","450","0.9995","0.3245","0.3337"
"1028","0","0.5","2","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","150","0.9","0.005","450","0.0422","0.0081","0"
"1029","0","0.5","4","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","150","0.9","0.005","450","0.1102","0.1102","0"
"1020","0","0.5","32","1","0.5","0.1","0.25","10","""random_rep""","150","0.9","0.005","450","0.5763","0.2261","0.0898"
"1030","0","0.5","8","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","150","0.9","0.005","450","0.5839","0.2988","0.0597"
"1033","0","0.5","1","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1034","0","0.5","2","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","150","0.9","0.005","450","0.0159","0.0154","1.0E-4"
"1035","0","0.5","4","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","150","0.9","0.005","450","5.0E-4","0","5.0E-4"
"1025","0","0.5","16","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","150","0.9","0.005","450","0.9178","0.437","0.1045"
"996","0","0.5","32","1","0.5","0.1","0.25","6","""random_rep""","150","0.9","0.005","450","0.9972","0.3274","0.3321"
"1036","0","0.5","8","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","150","0.9","0.005","450","0.4868","0.1746","0.0614"
"1039","0","0.5","1","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1040","0","0.5","2","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","150","0.9","0.005","450","0.0116","0.0115","1.0E-4"
"1041","0","0.5","4","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","150","0.9","0.005","450","4.0E-4","0","4.0E-4"
"1037","0","0.5","16","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","150","0.9","0.005","450","0.5214","0.2008","0.0736"
